ID_CLIENTE,EDAD,SEGMENTO,CLAS_SBS,VINCULACION,SALDO_MEDIO_ENERO,SALDO_MEDIO_FEBRERO,SALDO_MEDIO_MARZO,SALDO_MEDIO_ABRIL,SALDO_MEDIO_MAYO,SALDO_MEDIO_JUNIO,NRO_ACCES_CANAL_ENERO,NRO_ACCES_CANAL_FEBRERO,NRO_ACCES_CANAL_MARZO,NRO_ACCES_CANAL_ABRIL,NRO_ACCES_CANAL_MAYO,NRO_ACCES_CANAL_JUNIO,NRO_ENTID_SSFF_ENERO,NRO_ENTID_SSFF_FEBRERO,NRO_ENTID_SSFF_MARZO,NRO_ENTID_SSFF_ABRIL,NRO_ENTID_SSFF_MAYO,NRO_ENTID_SSFF_JUNIO,SALDO_CANCELADO_TC ,NRO_RECLAMO_ENERO,NRO_RECLAMO_FEBRERO,NRO_RECLAMO_MARZO,NRO_RECLAMO_ABRIL,NRO_RECLAMO_MAYO,NRO_RECLAMO_JUNIO
ID564,63,CLASICO,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,0,1,1,1,0,1
ID565,63,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469,2,0,1,0,0,1
ID566,63,VIP,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,1,1,1,2,1,3
ID567,63,CLASICO,NOR,Estrella,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,301,0,0,1,0,0,0
ID568,64,PRIME,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,1,1,2,1,2
ID569,64,CLASICO,NOR,Estrella,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,681,2,0,1,1,1,1
ID570,64,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635,1,1,0,1,0,0
ID571,65,PRIME,NOR,Estrella,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,534,2,0,0,0,0,0
ID572,65,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,1,2,0,3
ID573,65,CLASICO,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,1,1,1,0,0,3
ID574,65,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,1,1,1,0,0
ID575,65,PRIME,NOR,Estrella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,1,1,0,0,0
ID576,44,VIP,NOR,Basico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453,1,1,1,0,0,3
ID577,27,,NORMAL,VIP,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1
ID578,59,,NORMAL,VIP,0,0,0,0,0,0,19,18,21,14,11,18,0,0,0,0,0,0,0,1,0,0,0,0,1
ID579,32,,NORMAL,PRIME,0,0,0,0,0,0,0,0,5,8,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
ID580,34,,NORMAL,VIP,0,0,0,0,0,0,0,1,0,2,0,3,3,3,3,3,3,2,0,1,0,1,0,0,0
ID581,30,,NORMAL,CLASICO,0,0,0,0,0,0,39,39,38,37,20,45,3,3,3,3,3,3,0,0,0,0,0,0,0
ID582,35,,NORMAL,VIP,450,670,880,1120,1340,1520,12,0,8,9,1,10,2,2,2,2,2,2,0,1,0,1,0,0,0
ID583,56,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
ID584,26,,NORMAL,CLASICO,0,0,0,0,0,0,23,25,32,25,36,5,3,3,2,2,2,2,0,1,0,0,0,0,1
ID585,55,,NORMAL,VIP,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0
ID586,32,,NORMAL,PRIME,201950,202500,203130,203590,204200,204750,29,25,24,32,38,38,3,3,3,3,2,2,0,0,1,0,0,0,0
ID587,30,,NORMAL,VIP,0,0,0,0,0,0,26,26,35,30,28,34,2,2,2,2,2,2,0,1,0,1,0,0,1
ID588,44,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,0,1,0,0,0,0
ID589,43,,NORMAL,PRIME,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID590,42,,NORMAL,VIP,0,0,0,0,0,0,5,2,3,2,2,8,3,3,3,3,3,3,0,0,0,0,0,0,0
ID591,40,,NORMAL,PRIME,0,0,0,0,0,0,2,6,8,2,7,15,0,0,0,0,0,0,0,0,1,0,0,0,1
ID592,27,,NORMAL,VIP,1980,1970,2070,2010,1970,2060,3,0,0,0,0,6,3,3,3,3,3,3,0,1,0,0,0,0,1
ID593,24,,NORMAL,VIP,0,0,0,0,0,0,5,4,7,7,2,2,1,1,1,1,1,1,0,1,0,1,0,0,1
ID594,29,,NORMAL,VIP,0,0,0,0,0,0,14,2,0,0,0,7,3,3,3,3,3,3,0,1,0,0,0,0,1
ID595,25,,NORMAL,VIP,0,0,0,0,0,0,25,15,14,23,11,23,1,1,1,0,0,0,0,0,0,1,0,0,1
ID596,37,,NORMAL,VIP,150,150,70,41980,27010,41900,0,0,0,0,1,6,6,6,6,6,5,5,0,0,1,1,0,0,1
ID597,59,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ID598,35,,NORMAL,CLASICO,1950,2790,2610,3260,5250,3810,10,14,22,17,9,21,4,4,3,3,3,3,0,1,1,1,0,0,1
ID599,24,,NORMAL,VIP,0,0,0,0,0,0,53,34,35,54,39,41,4,4,4,4,4,4,0,1,0,0,0,0,0
ID600,58,,NORMAL,VIP,0,0,0,0,0,0,0,0,1,0,0,5,5,5,5,5,4,4,0,1,0,1,0,0,1
ID601,32,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,0,0,0,0,0,0,1
ID602,29,,NORMAL,PRIME,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
ID603,33,,NORMAL,PRIME,0,0,0,0,0,0,13,6,14,15,13,2,0,0,0,0,0,0,0,0,0,1,0,0,0
ID604,40,,NORMAL,CLASICO,0,0,0,0,0,0,0,1,9,1,0,2,2,2,2,2,2,2,0,1,0,1,0,0,0
ID605,32,,NORMAL,CLASICO,0,0,0,0,0,0,24,11,14,14,29,10,0,0,0,0,0,0,0,0,0,0,0,0,1
ID606,44,,NORMAL,VIP,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID607,41,,NORMAL,CLASICO,2590,2860,3270,3590,4010,4100,19,20,14,11,21,14,3,3,3,3,3,3,0,1,0,1,0,0,0
ID608,24,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID609,26,,NORMAL,VIP,120,430,80,0,0,0,0,2,0,0,0,3,3,3,3,2,2,2,0,1,0,1,0,0,0
ID610,36,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,2,2,0,0,0,1,0,0,1
ID611,60,,NORMAL,VIP,0,0,0,0,0,0,3,0,0,0,0,2,1,1,1,1,1,1,0,1,0,1,0,0,1
ID612,24,,NORMAL,PRIME,0,0,0,0,0,0,8,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
ID613,53,,NORMAL,CLASICO,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1
ID614,46,,NORMAL,CLASICO,0,0,0,0,0,0,8,9,3,0,0,8,3,3,3,3,4,4,0,1,0,0,0,0,1
ID615,29,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,2,2,0,0,0,0,0,0,0
ID616,60,,NORMAL,VIP,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID617,30,,NORMAL,VIP,0,0,0,0,0,0,0,1,2,10,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0
ID618,42,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,1,0,1,0,0,0
ID619,24,,NORMAL,CLASICO,0,0,0,0,0,0,31,14,29,15,22,20,1,1,1,1,0,0,0,0,0,1,0,0,0
ID620,27,,NORMAL,CLASICO,0,0,0,0,0,0,25,38,31,22,36,21,0,0,0,0,0,0,0,0,0,1,0,0,1
ID621,26,,NORMAL,PRIME,320,480,370,520,440,600,6,6,2,9,7,13,6,5,5,4,4,4,0,1,0,1,0,0,0
ID622,25,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,0,1,0,1,0,0,1
ID623,26,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,1,0,0,0,0,0
ID624,79,,NORMAL,PRIME,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ID625,28,,NORMAL,VIP,0,0,0,0,0,0,15,11,0,0,0,15,4,4,3,2,2,2,0,0,0,0,0,0,1
ID626,56,,NORMAL,VIP,740,520,890,1310,2410,2310,0,0,0,0,0,5,5,5,5,5,5,5,0,1,0,1,0,0,1
ID627,26,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ID628,29,,NORMAL,CLASICO,150,40,0,0,0,0,4,5,3,9,9,6,1,1,1,0,0,0,0,1,0,0,0,0,0
ID629,27,,NORMAL,VIP,1190,2370,1390,700,170,10,6,2,4,2,7,13,1,1,1,1,1,1,0,0,0,0,0,0,0
ID630,26,,NORMAL,VIP,14680,14790,14990,480,0,0,1,2,0,0,0,7,6,6,6,8,7,7,0,1,0,0,1,0,0
ID631,31,,NORMAL,PRIME,10700,6210,0,0,0,0,3,0,0,0,0,3,3,3,3,3,3,3,0,0,0,1,0,0,0
ID632,34,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,1,1,0,0
ID633,43,,NORMAL,VIP,0,0,0,0,0,0,0,7,0,0,0,3,2,2,2,2,2,2,0,0,0,0,1,0,0
ID634,56,,NORMAL,CLASICO,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0
ID635,27,,NORMAL,PRIME,0,0,0,0,0,0,15,8,9,10,13,5,4,4,4,4,4,4,0,0,0,1,1,0,0
ID636,35,,NORMAL,VIP,0,0,0,0,0,0,12,5,2,0,0,6,4,5,5,4,4,4,0,0,0,0,0,0,0
ID637,28,,NORMAL,PRIME,0,0,0,0,0,0,33,19,18,17,20,24,2,2,2,2,2,2,0,0,0,1,1,0,0
ID638,26,,NORMAL,VIP,0,0,0,0,0,0,5,2,4,5,4,2,2,2,2,2,1,1,0,1,0,1,0,0,0
ID639,26,,NORMAL,CLASICO,13090,13200,3960,0,0,0,7,7,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,0,0
ID640,23,,NORMAL,PRIME,0,0,0,0,0,0,0,8,1,0,0,6,4,4,4,4,4,3,0,0,0,0,1,0,0
ID641,34,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,2,2,2,0,0,0,0,1,0,1
ID642,31,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID643,52,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,3,0,0,0,1,0,0,0
ID644,24,,NORMAL,PRIME,6450,6500,220,0,0,0,29,19,16,18,11,12,1,1,1,0,0,0,0,1,0,1,1,0,0
ID645,26,,NORMAL,VIP,0,0,0,0,0,0,19,21,13,20,20,18,4,4,2,2,2,2,0,0,0,1,0,0,0
ID646,71,,NORMAL,PRIME,0,0,0,0,0,0,0,1,0,0,0,2,2,2,2,1,0,0,0,1,0,1,1,0,1
ID647,34,,NORMAL,CLASICO,0,0,0,0,0,0,2,0,0,0,0,3,3,3,3,3,3,3,0,1,0,0,0,0,1
ID648,32,,NORMAL,PRIME,0,0,0,0,0,0,22,25,39,5,7,14,1,1,1,1,1,0,0,1,0,1,0,0,1
ID649,25,,NORMAL,PRIME,0,0,0,0,0,0,11,7,11,13,16,7,0,0,0,0,0,0,0,0,0,1,0,0,0
ID650,28,,NORMAL,PRIME,0,0,0,0,0,0,23,12,11,11,18,5,2,2,2,2,2,2,0,1,0,1,0,0,1
ID651,25,,NORMAL,CLASICO,0,0,0,0,1470,1840,10,15,12,11,14,4,0,0,0,0,1,1,0,0,0,1,0,0,0
ID652,29,,NORMAL,PRIME,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID653,33,,NORMAL,PRIME,1720,2390,3400,6200,7890,8290,0,0,0,3,0,9,4,3,3,3,4,5,0,1,0,1,0,0,1
ID654,25,,NORMAL,PRIME,0,0,0,0,0,0,8,2,0,0,0,15,3,3,3,3,3,3,0,0,0,1,0,0,1
ID655,39,,NORMAL,PRIME,3980,4270,4470,4750,5030,5190,11,9,12,22,25,16,2,2,2,2,2,2,0,1,0,0,0,0,1
ID656,26,,NORMAL,CLASICO,2240,2730,3200,3430,3650,4110,8,4,5,8,7,3,2,1,1,1,1,1,0,1,0,1,0,0,0
ID657,39,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,0,0,0,1,0,0,1
ID658,44,,NORMAL,VIP,0,0,0,0,0,0,1,21,11,9,0,3,2,2,2,2,2,4,0,1,0,0,0,0,1
ID659,27,,NORMAL,VIP,0,0,0,0,0,0,4,0,0,0,0,16,1,1,1,1,1,1,0,1,0,0,0,0,1
ID660,40,,NORMAL,PRIME,4910,2260,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,0,0,0,1,0,0,0
ID661,28,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID662,23,,NORMAL,VIP,0,0,0,0,0,0,18,18,13,14,20,12,0,0,0,0,0,0,0,1,0,0,0,0,0
ID663,23,,NORMAL,VIP,0,0,0,0,0,0,6,8,14,9,15,12,4,4,4,4,4,4,0,1,0,0,0,0,0
ID664,24,,NORMAL,CLASICO,0,0,0,0,0,0,2,11,28,0,0,1,1,2,1,1,1,2,0,1,0,0,0,0,1
ID665,24,,NORMAL,CLASICO,0,0,0,0,0,0,11,22,18,8,16,14,0,0,1,0,0,0,0,0,0,0,0,0,0
ID666,23,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,0,0,0,0,0,0,0
ID667,41,,NORMAL,PRIME,0,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,1
ID668,25,,NORMAL,PRIME,5700,4410,4940,4980,3930,3670,34,23,19,25,28,16,5,5,5,5,4,4,0,0,0,0,0,0,1
ID669,54,,NORMAL,PRIME,0,0,0,0,0,0,7,9,5,8,8,14,3,3,3,3,3,3,0,0,0,0,0,0,0
ID670,43,,NORMAL,VIP,0,0,0,0,0,0,9,8,7,5,6,6,1,1,1,1,1,1,0,0,0,1,0,0,1
ID671,27,,NORMAL,CLASICO,11340,11610,11680,11700,780,0,7,10,5,5,0,5,5,4,4,4,4,3,0,0,0,1,0,0,0
ID672,33,,NORMAL,PRIME,0,0,0,0,0,0,19,12,0,0,0,12,0,0,0,0,0,0,0,1,0,1,0,0,1
ID673,50,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,0,1,0,0,0,0,1
ID674,32,,NORMAL,VIP,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID675,35,,NORMAL,PRIME,12470,12720,12900,3750,0,0,16,19,25,15,22,6,1,1,1,1,1,1,0,0,0,1,0,0,0
ID676,38,,NORMAL,VIP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ID677,38,,NORMAL,CLASICO,0,0,0,0,0,0,3,5,2,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,1
ID678,29,,NORMAL,VIP,700,510,370,0,0,0,53,16,12,0,0,29,2,2,2,1,0,0,0,0,0,1,0,0,0
ID679,26,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
ID680,53,,NORMAL,PRIME,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
ID681,62,,NORMAL,CLASICO,0,0,0,0,0,0,11,4,6,0,0,5,1,1,1,1,1,1,0,0,0,1,0,0,1
ID682,24,,NORMAL,VIP,0,0,0,0,0,0,4,7,0,0,0,6,2,2,2,2,2,2,0,0,0,1,0,0,0
ID683,33,,NORMAL,PRIME,0,0,0,0,0,0,4,2,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID684,26,,NORMAL,CLASICO,0,0,0,0,0,0,21,15,11,12,15,23,0,0,0,0,0,0,0,1,0,1,0,0,0
ID685,38,,NORMAL,VIP,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ID686,63,,NORMAL,CLASICO,560,730,860,1170,1490,1120,8,10,7,10,7,19,8,8,8,8,8,8,0,0,0,1,0,0,0
ID687,53,,NORMAL,VIP,0,0,0,0,0,0,1,0,0,0,0,4,4,4,4,4,4,4,0,1,0,1,0,0,1
ID688,48,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0
ID689,27,,NORMAL,CLASICO,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
ID690,25,,NORMAL,PRIME,0,0,0,0,0,0,7,7,4,6,5,6,2,2,2,2,2,1,0,0,0,1,0,0,1
ID691,47,,NORMAL,CLASICO,15630,16530,15980,15490,15820,14100,4,3,7,14,11,23,6,6,6,5,5,4,0,1,0,0,0,0,0
ID692,41,,NORMAL,CLASICO,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ID693,35,,NORMAL,CLASICO,11080,10280,5480,0,0,0,4,7,2,0,0,11,3,3,4,4,3,3,0,0,0,1,0,0,1
ID694,34,,NORMAL,PRIME,0,0,0,0,0,0,45,44,33,50,46,19,2,2,2,2,2,2,0,1,0,1,0,0,1
ID695,30,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,4,4,0,0,0,0,0,0,1
ID696,32,,NORMAL,VIP,0,0,0,0,0,0,25,22,26,21,21,18,4,4,4,4,4,4,0,0,0,1,0,0,0
ID697,31,,NORMAL,VIP,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0
ID698,37,,NORMAL,PRIME,7530,8410,9720,10040,10410,10690,22,23,21,19,11,23,3,3,3,3,4,4,0,0,0,1,0,0,1
ID699,29,,NORMAL,CLASICO,0,0,0,0,0,0,30,8,26,13,15,6,2,2,2,2,2,2,0,1,0,0,0,0,0
ID700,22,,NORMAL,PRIME,11550,11700,3900,0,0,0,11,17,4,9,8,11,3,3,3,3,3,3,0,1,0,1,0,0,1
ID701,30,,NORMAL,PRIME,0,0,0,0,0,0,15,4,6,0,0,11,2,2,2,2,1,1,0,0,0,0,0,0,1
ID702,29,,NORMAL,VIP,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
ID703,35,,NORMAL,CLASICO,0,0,0,0,0,0,18,12,12,13,11,21,7,6,6,5,5,5,0,1,0,0,0,0,0
ID704,25,,NORMAL,CLASICO,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ID705,58,,NORMAL,PRIME,5040,5200,6580,9090,13170,17760,20,12,16,12,12,16,3,2,2,2,2,2,0,0,0,1,0,0,0
ID706,31,,NORMAL,VIP,0,0,0,0,0,0,15,9,16,18,20,27,6,6,6,6,7,7,0,1,0,0,0,0,1
ID707,47,,NORMAL,VIP,0,0,0,0,0,130,0,0,0,0,0,6,6,6,6,6,6,6,0,1,0,0,0,0,0
ID708,61,,NORMAL,PRIME,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,2,2,2,0,1,0,1,0,0,1
ID709,28,,NORMAL,PRIME,30,0,0,0,0,0,7,5,6,4,6,21,2,1,1,0,0,0,0,0,0,0,0,0,0
ID710,31,,NORMAL,CLASICO,0,0,0,0,0,0,16,13,11,12,19,5,0,0,0,0,0,0,0,1,0,1,0,0,0
ID711,25,,NORMAL,CLASICO,0,0,0,0,0,0,27,31,39,24,12,10,6,5,5,4,4,3,0,0,0,0,0,0,1
ID712,23,,NORMAL,PRIME,670,0,0,0,0,0,4,0,0,0,0,6,4,4,3,3,3,3,0,0,0,1,0,0,0
ID713,55,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID714,28,,NORMAL,CLASICO,0,0,0,0,0,0,10,7,3,5,16,5,0,0,0,0,0,0,0,0,0,1,0,0,0
ID715,56,,NORMAL,VIP,0,90,890,1800,2740,3890,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,0,0,0,1
ID716,30,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,1,1,1,0,1,0,0,0,0,1
ID717,28,,NORMAL,PRIME,0,0,0,0,0,0,26,8,3,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0
ID718,28,,NORMAL,PRIME,940,900,510,950,820,960,24,29,37,45,22,13,2,3,3,3,4,3,0,0,0,0,0,0,0
ID719,32,,NORMAL,VIP,2590,2330,20,0,0,0,6,2,0,0,0,3,3,3,3,2,2,2,0,1,0,1,0,0,1
ID720,28,,NORMAL,CLASICO,8430,0,0,0,0,0,29,26,39,18,1,52,6,5,5,5,5,5,0,1,0,0,0,0,1
ID721,41,,NORMAL,VIP,0,0,0,0,0,0,45,46,47,26,10,14,4,4,4,4,3,3,0,1,0,0,0,0,0
ID722,27,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,0,1,0,0,0,0,0
ID723,34,,NORMAL,CLASICO,0,0,0,2200,5420,6780,0,0,0,0,0,3,3,2,2,3,3,3,0,1,0,1,0,0,1
ID724,27,,NORMAL,CLASICO,0,0,0,0,0,0,8,0,0,0,0,4,4,5,4,5,4,3,0,0,0,0,0,0,0
ID725,29,,NORMAL,PRIME,0,0,0,0,0,0,1,0,0,0,0,6,0,1,1,1,1,1,0,1,0,0,0,0,1
ID726,32,,NORMAL,VIP,0,0,0,0,0,0,0,0,1,0,0,3,3,3,3,3,2,2,0,0,0,1,0,0,1
ID727,30,,NORMAL,VIP,0,0,0,0,0,0,6,3,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
ID728,50,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,1,0,1,0,0,1
ID729,59,,NORMAL,VIP,0,0,0,0,0,0,4,7,1,3,1,12,8,8,8,8,8,7,0,1,0,1,0,0,1
ID730,23,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1
ID731,58,,NORMAL,PRIME,4770,4860,2290,0,0,90,0,0,0,0,0,9,9,9,9,9,9,9,0,0,0,1,0,0,0
ID732,32,,NORMAL,VIP,0,0,0,0,0,0,5,0,0,0,0,16,6,6,6,6,6,6,0,0,0,1,0,0,0
ID733,20,,NORMAL,VIP,0,0,0,0,0,0,15,6,14,6,11,7,0,0,0,0,0,0,0,0,0,1,0,0,0
ID734,45,,NORMAL,PRIME,0,0,0,0,0,0,5,13,10,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ID735,43,,NORMAL,VIP,0,0,0,0,0,0,21,35,27,34,35,41,3,3,3,3,3,3,0,0,0,0,0,0,1
ID736,31,,NORMAL,VIP,0,0,0,0,0,0,9,3,2,0,0,4,2,2,2,2,2,2,0,0,0,0,0,0,1
ID737,40,,NORMAL,PRIME,0,0,0,0,0,0,6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
ID738,35,,NORMAL,CLASICO,0,0,0,0,0,0,18,16,26,10,14,4,1,1,1,1,1,1,0,0,0,0,0,0,1
ID739,60,,NORMAL,PRIME,0,0,0,0,0,0,10,2,0,0,0,18,1,1,1,1,1,1,0,1,0,1,0,0,0
ID740,47,,NORMAL,CLASICO,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,1
ID741,28,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,4,4,3,3,3,3,3,3,0,0,0,0,0,0,1
ID742,25,,NORMAL,VIP,0,0,0,0,0,0,24,27,13,10,12,22,0,0,0,0,0,0,0,0,0,0,0,0,1
ID743,45,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ID744,32,,NORMAL,VIP,0,0,0,0,0,0,11,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1
ID745,55,,NORMAL,CLASICO,0,0,0,0,0,0,5,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0
ID746,34,,NORMAL,CLASICO,0,0,0,0,0,0,13,11,12,0,0,19,1,1,1,1,1,1,0,1,0,0,0,0,1
ID747,26,,NORMAL,PRIME,0,0,0,0,0,0,20,0,0,0,0,16,1,1,1,1,0,0,0,0,0,0,0,0,0
ID748,49,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,0,0,1,0,0,1
ID749,27,,NORMAL,CLASICO,0,0,0,0,0,0,0,1,0,0,0,5,5,5,5,4,3,3,0,1,0,1,0,0,1
ID750,50,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,4,0,1,0,0,0,0,1
ID751,25,,NORMAL,VIP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ID752,30,,NORMAL,CLASICO,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,4,4,0,0,0,1,0,0,1
ID753,22,,NORMAL,CLASICO,0,0,0,0,0,0,9,8,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
ID754,20,,NORMAL,CLASICO,0,0,0,0,0,0,53,26,26,23,29,35,0,0,0,0,0,0,0,0,0,1,0,0,0
ID755,34,,NORMAL,VIP,5020,5260,4290,4520,4550,3090,0,2,0,0,0,5,5,5,5,5,5,5,0,0,0,0,0,0,0
ID756,31,,NORMAL,PRIME,0,0,0,0,0,0,0,0,0,0,0,6,6,6,7,7,6,6,0,0,0,1,0,0,0
ID757,26,,NORMAL,VIP,3080,3160,3370,3550,3650,3480,11,8,11,4,5,9,3,3,3,3,3,1,0,0,0,1,0,0,0
ID758,23,,NORMAL,CLASICO,0,0,50,250,170,0,18,15,5,10,19,17,1,1,1,1,1,1,0,1,0,0,0,0,0
ID759,23,,NORMAL,CLASICO,0,0,0,0,0,0,22,25,25,28,8,15,2,2,2,2,2,2,0,0,0,0,0,0,0
